Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Datetime,,,,,
2025-02-24 14:30:00+00:00,94.41000366210938,94.41999816894531,94.0199966430664,94.18000030517578,1119998
2025-02-24 14:31:00+00:00,94.29499816894531,94.48999786376953,94.19999694824219,94.41000366210938,86413
2025-02-24 14:32:00+00:00,94.0730972290039,94.33499908447266,94.05020141601562,94.27999877929688,88653
2025-02-24 14:33:00+00:00,94.23500061035156,94.26000213623047,93.87999725341797,94.05000305175781,270231
2025-02-24 14:34:00+00:00,94.4000015258789,94.45999908447266,94.19999694824219,94.2300033569336,96860
2025-02-24 14:35:00+00:00,94.28500366210938,94.4800033569336,94.16999816894531,94.4000015258789,198522
2025-02-24 14:36:00+00:00,94.3499984741211,94.41000366210938,94.25,94.28500366210938,127241
2025-02-24 14:37:00+00:00,94.16000366210938,94.4000015258789,94.1500015258789,94.37000274658203,88968
2025-02-24 14:38:00+00:00,94.12000274658203,94.22000122070312,94.12000274658203,94.13999938964844,67589
2025-02-24 14:39:00+00:00,94.13500213623047,94.18000030517578,94.06999969482422,94.12000274658203,102094
2025-02-24 14:40:00+00:00,94.34500122070312,94.36000061035156,94.04000091552734,94.13999938964844,73320
2025-02-24 14:41:00+00:00,94.21690368652344,94.37999725341797,94.13500213623047,94.35502624511719,80734
2025-02-24 14:42:00+00:00,94.12000274658203,94.22000122070312,94.05000305175781,94.21041870117188,48369
2025-02-24 14:43:00+00:00,93.94999694824219,94.15499877929688,93.93000030517578,94.10299682617188,87054
2025-02-24 14:44:00+00:00,93.91010284423828,93.9800033569336,93.87010192871094,93.96499633789062,69577
2025-02-24 14:45:00+00:00,93.86000061035156,93.94999694824219,93.8499984741211,93.8949966430664,78567
2025-02-24 14:46:00+00:00,93.76000213623047,93.88500213623047,93.71029663085938,93.86000061035156,128069
2025-02-24 14:47:00+00:00,93.5,93.75330352783203,93.47000122070312,93.75189971923828,117754
2025-02-24 14:48:00+00:00,93.55999755859375,93.63990020751953,93.45999908447266,93.5011978149414,95537
2025-02-24 14:49:00+00:00,93.6050033569336,93.6500015258789,93.5,93.56999969482422,107427
2025-02-24 14:50:00+00:00,93.45999908447266,93.625,93.44000244140625,93.61499786376953,70673
2025-02-24 14:51:00+00:00,93.30000305175781,93.51850128173828,93.2699966430664,93.45999908447266,82329
2025-02-24 14:52:00+00:00,93.26000213623047,93.37000274658203,93.19999694824219,93.3093032836914,100968
2025-02-24 14:53:00+00:00,93.1500015258789,93.2750015258789,93.12000274658203,93.2750015258789,127629
2025-02-24 14:54:00+00:00,93.04000091552734,93.1500015258789,93.04000091552734,93.1343002319336,92857
2025-02-24 14:55:00+00:00,93.02999877929688,93.08999633789062,92.94999694824219,93.02999877929688,211499
2025-02-24 14:56:00+00:00,93.11599731445312,93.19000244140625,93.0199966430664,93.02999877929688,80616
2025-02-24 14:57:00+00:00,93.0,93.1449966430664,92.98500061035156,93.12000274658203,86679
2025-02-24 14:58:00+00:00,93.12999725341797,93.16500091552734,92.95999908447266,92.99500274658203,137792
2025-02-24 14:59:00+00:00,93.0999984741211,93.16999816894531,93.05999755859375,93.12329864501953,83478
2025-02-24 15:00:00+00:00,93.08989715576172,93.19999694824219,93.06999969482422,93.1050033569336,161198
2025-02-24 15:01:00+00:00,93.01840209960938,93.13500213623047,92.9800033569336,93.08999633789062,82373
2025-02-24 15:02:00+00:00,93.10009765625,93.18000030517578,93.01000213623047,93.01840209960938,98041
2025-02-24 15:03:00+00:00,92.87999725341797,93.1449966430664,92.84420013427734,93.1050033569336,123815
2025-02-24 15:04:00+00:00,92.88999938964844,92.91999816894531,92.80999755859375,92.87100219726562,81114
2025-02-24 15:05:00+00:00,92.93730163574219,92.98999786376953,92.80000305175781,92.8949966430664,107657
2025-02-24 15:06:00+00:00,92.88999938964844,92.94000244140625,92.8499984741211,92.91999816894531,66795
2025-02-24 15:07:00+00:00,93.13999938964844,93.19000244140625,92.88500213623047,92.88500213623047,111074
